raceId,driverId,constructorId,grid,position,laps,seconds,fastestLapSpeed,circuitId,Length,Turns,Constructor Experience,Driver Experience,Driver Age,Driver Wins,Constructor Wins,Driver Constructor Experience,DNF Score,prev_position,podium,year,month,day,pit_stop,pit_lap,pit_duration,pit_milliseconds
469,95,32,17,7,73,0.0,0.0,43,4.717757142857142,14,465,21,28,0,40.0,21,0.37,7.0,0,1982,4,4,2.0,20.0,26.739,26739.0
472,95,32,11,4,75,0.0,0.0,6,3.337,19,469,23,28,0,40.0,23,0.36,4.0,0,1982,5,23,3.0,51.0,23.625,23625.0
478,95,32,18,9,43,0.0,0.0,10,4.574,17,481,27,29,0,40.0,27,0.36,9.0,0,1982,8,8,4.0,55.0,27.48,27480.0
480,95,32,26,8,79,0.0,0.0,41,3.801,12,485,29,29,0,40.0,29,0.36,8.0,0,1982,8,29,4.0,55.0,27.48,27480.0
481,95,32,23,7,51,0.0,0.0,14,5.793,11,487,30,29,0,40.0,30,0.36,7.0,0,1982,9,12,4.0,55.0,27.48,27480.0
453,95,32,13,12,72,0.0,0.0,43,4.717757142857142,14,493,33,29,0,40.0,33,0.36,12.0,0,1983,3,27,4.0,55.0,27.48,27480.0
455,95,32,15,12,56,0.0,0.0,21,4.909,19,497,35,29,0,40.0,35,0.36,12.0,0,1983,5,1,4.0,55.0,27.48,27480.0
460,95,32,18,4,67,5118.732,0.0,9,5.891,18,507,40,29,0,40.0,40,0.35,4.0,0,1983,7,16,4.0,55.0,27.48,27480.0
464,95,32,11,8,52,5086.915,0.0,14,5.793,11,515,44,30,0,40.0,44,0.35,8.0,0,1983,9,11,4.0,55.0,27.48,27480.0
442,95,32,7,6,68,0.0,0.0,7,4.361,14,533,53,30,0,40.0,53,0.35,6.0,0,1984,6,17,4.0,55.0,27.48,27480.0
444,95,32,1,6,64,0.0,0.0,42,4.717757142857142,14,537,55,30,0,40.0,55,0.35,6.0,0,1984,7,8,4.0,55.0,27.48,27480.0
446,95,32,16,4,44,5134.873,0.0,10,4.574,17,541,57,31,0,40.0,57,0.35,4.0,0,1984,8,5,4.0,55.0,27.48,27480.0
421,95,3,9,5,65,0.0,0.0,27,4.182,14,240,64,31,0,27.0,2,0.44,5.0,0,1985,4,21,4.0,55.0,27.48,27480.0
422,95,3,7,5,58,0.0,0.0,21,4.909,19,242,65,31,0,27.0,3,0.44,5.0,0,1985,5,5,4.0,55.0,27.48,27480.0
423,95,3,2,7,77,0.0,0.0,6,3.337,19,244,66,31,0,27.0,4,0.44,7.0,0,1985,5,19,4.0,55.0,27.48,27480.0
424,95,3,16,6,70,6439.691,0.0,7,4.361,14,246,67,31,0,27.0,5,0.44,6.0,0,1985,6,16,4.0,55.0,27.48,27480.0
428,95,3,10,6,67,5808.157,0.0,20,5.148,15,254,71,32,0,27.0,9,0.44,6.0,0,1985,8,4,4.0,55.0,27.48,27480.0
430,95,3,7,6,69,0.0,0.0,39,4.259,14,258,73,32,0,27.0,11,0.43,6.0,0,1985,8,25,4.0,55.0,27.48,27480.0
431,95,3,3,11,47,0.0,0.0,14,5.793,11,260,74,32,0,27.0,12,0.43,11.0,0,1985,9,8,4.0,55.0,27.48,27480.0
407,95,3,2,4,78,7012.462,0.0,6,3.337,19,276,82,32,2,29.0,20,0.45,4.0,0,1986,5,11,4.0,55.0,27.48,27480.0
418,95,3,3,5,67,0.0,0.0,32,4.304,17,298,93,33,7,39.0,31,0.46,5.0,0,1986,10,12,4.0,55.0,27.48,27480.0
396,95,3,1,14,70,0.0,0.0,11,4.381,14,318,103,34,10,45.0,41,0.47,14.0,0,1987,8,9,4.0,55.0,27.48,27480.0
322,95,6,5,4,71,5888.524,0.0,18,4.309,15,1161,140,36,15,93.0,17,0.48,4.0,0,1990,3,25,4.0,55.0,27.48,27480.0
327,95,6,1,18,72,0.0,0.0,34,5.842,15,1171,145,36,15,93.0,22,0.48,18.0,0,1990,7,8,4.0,55.0,27.48,27480.0
330,95,6,5,17,71,0.0,0.0,11,4.381,14,1177,148,37,15,93.0,25,0.48,17.0,0,1990,8,12,4.0,55.0,27.48,27480.0
332,95,6,4,4,53,4734.097,0.0,14,5.793,11,1181,150,37,15,93.0,27,0.48,4.0,0,1990,9,9,4.0,55.0,27.48,27480.0
244,96,15,19,8,74,0.0,0.0,6,3.337,19,73,1,25,0,0.0,1,0.16,8.0,0,1995,5,28,4.0,55.0,27.48,27480.0
247,96,15,16,9,60,0.0,0.0,9,5.891,18,79,4,25,0,0.0,4,0.15,9.0,0,1995,7,16,4.0,55.0,27.48,27480.0
248,96,15,14,5,44,0.0,0.0,10,4.574,17,81,5,25,0,0.0,5,0.15,5.0,0,1995,7,30,4.0,55.0,27.48,27480.0
249,96,15,19,10,74,0.0,0.0,11,4.381,14,83,6,25,0,0.0,6,0.16,10.0,0,1995,8,13,4.0,55.0,27.48,27480.0
250,96,15,14,11,43,0.0,0.0,13,7.004,20,85,7,25,0,0.0,7,0.16,11.0,0,1995,8,27,4.0,55.0,27.48,27480.0
251,96,15,14,6,52,0.0,0.0,14,5.793,11,87,8,25,0,0.0,8,0.17,6.0,0,1995,9,10,4.0,55.0,27.48,27480.0
252,96,15,14,12,70,0.0,0.0,27,4.182,14,89,9,25,0,0.0,9,0.17,12.0,0,1995,9,24,4.0,55.0,27.48,27480.0
251,97,29,15,7,52,0.0,0.0,14,5.793,11,152,5,25,0,0.0,5,0.22,7.0,0,1995,9,10,4.0,55.0,27.48,27480.0
253,97,29,17,12,64,0.0,0.0,20,5.148,15,156,7,26,0,0.0,7,0.23,12.0,0,1995,10,1,4.0,55.0,27.48,27480.0
253,98,30,24,15,60,0.0,0.0,20,5.148,15,60,3,32,0,0.0,2,0.08,15.0,0,1995,10,1,4.0,55.0,27.48,27480.0
375,99,42,21,14,62,0.0,0.0,32,4.304,17,6,5,26,0,0.0,4,0.17,0.0,0,1988,5,29,4.0,55.0,27.48,27480.0
376,99,42,26,8,67,0.0,0.0,7,4.361,14,7,6,26,0,0.0,5,0.29,14.0,0,1988,6,12,4.0,55.0,27.48,27480.0
381,99,42,22,13,71,0.0,0.0,11,4.381,14,12,11,26,0,0.0,10,0.25,0.0,0,1988,8,7,4.0,55.0,27.48,27480.0
384,99,42,26,11,65,0.0,0.0,27,4.182,14,15,14,26,0,0.0,13,0.27,0.0,0,1988,9,25,4.0,55.0,27.48,27480.0
357,99,39,18,8,57,0.0,0.0,21,4.909,19,35,18,27,0,0.0,1,0.34,8.0,0,1989,4,23,4.0,55.0,27.48,27480.0
359,99,39,17,6,68,0.0,0.0,32,4.304,17,39,20,27,0,0.0,3,0.31,6.0,0,1989,5,28,4.0,55.0,27.48,27480.0
360,99,39,24,7,73,0.0,0.0,33,3.721,15,41,21,27,0,0.0,4,0.29,7.0,0,1989,6,4,4.0,55.0,27.48,27480.0
330,99,39,24,13,74,0.0,0.0,11,4.381,14,83,42,28,0,0.0,25,0.17,13.0,0,1990,8,12,4.0,55.0,27.48,27480.0
305,99,39,22,8,77,0.0,0.0,33,3.721,15,97,49,29,0,0.0,32,0.15,8.0,0,1991,3,10,4.0,55.0,27.48,27480.0
318,99,36,22,12,63,0.0,0.0,4,4.657,14,14,62,29,0,0.0,1,0.07,0.0,0,1991,9,29,4.0,55.0,27.48,27480.0
319,99,36,24,11,50,0.0,0.0,22,5.807,18,15,63,29,0,0.0,2,0.13,12.0,0,1991,10,20,4.0,55.0,27.48,27480.0
297,99,36,15,14,57,0.0,0.0,9,5.891,18,34,73,30,0,0.0,12,0.09,14.0,0,1992,7,12,4.0,55.0,27.48,27480.0
253,99,25,19,14,61,0.0,0.0,20,5.148,15,780,78,33,0,16.0,1,0.36,14.0,0,1995,10,1,4.0,55.0,27.48,27480.0
307,100,27,19,10,57,0.0,0.0,21,4.909,19,423,3,27,0,4.0,3,0.31,10.0,0,1991,4,28,4.0,55.0,27.48,27480.0
308,100,27,26,10,76,0.0,0.0,6,3.337,19,425,4,27,0,4.0,4,0.32,10.0,0,1991,5,12,4.0,55.0,27.48,27480.0
309,100,27,26,8,68,0.0,0.0,7,4.361,14,427,5,27,0,4.0,5,0.32,8.0,0,1991,6,2,4.0,55.0,27.48,27480.0
311,100,27,14,11,70,0.0,0.0,8,4.411,17,431,7,27,0,4.0,7,0.32,11.0,0,1991,7,7,4.0,55.0,27.48,27480.0
314,100,27,25,10,75,0.0,0.0,11,4.381,14,437,10,27,0,4.0,10,0.32,10.0,0,1991,8,11,4.0,55.0,27.48,27480.0
316,100,27,22,11,52,0.0,0.0,14,5.793,11,441,12,27,0,4.0,12,0.32,11.0,0,1991,9,8,4.0,55.0,27.48,27480.0
317,100,27,23,11,70,0.0,0.0,27,4.182,14,443,13,28,0,4.0,13,0.32,11.0,0,1991,9,22,4.0,55.0,27.48,27480.0
289,100,27,13,7,71,0.0,0.0,30,4.529,16,451,17,28,0,4.0,17,0.31,7.0,0,1992,3,1,4.0,55.0,27.48,27480.0
290,100,27,26,9,67,0.0,0.0,32,4.304,17,453,18,28,0,4.0,18,0.31,9.0,0,1992,3,22,4.0,55.0,27.48,27480.0
293,100,27,13,9,58,0.0,0.0,21,4.909,19,459,21,28,0,4.0,21,0.31,9.0,0,1992,5,17,4.0,55.0,27.48,27480.0
294,100,27,23,10,76,0.0,0.0,6,3.337,19,461,22,28,0,4.0,22,0.31,10.0,0,1992,5,31,4.0,55.0,27.48,27480.0
295,100,27,22,6,68,0.0,0.0,7,4.361,14,463,23,28,0,4.0,23,0.32,6.0,0,1992,6,14,4.0,55.0,27.48,27480.0
296,100,27,10,5,68,0.0,0.0,8,4.411,17,465,24,28,0,4.0,24,0.31,5.0,0,1992,7,5,4.0,55.0,27.48,27480.0
297,100,27,10,8,58,0.0,0.0,9,5.891,18,467,25,28,0,4.0,25,0.31,8.0,0,1992,7,12,4.0,55.0,27.48,27480.0
298,100,27,7,6,45,4798.53,0.0,10,4.574,17,469,26,28,0,4.0,26,0.32,6.0,0,1992,7,26,4.0,55.0,27.48,27480.0
274,100,33,17,10,69,0.0,0.0,18,4.309,15,156,34,29,0,0.0,2,0.23,10.0,0,1993,3,28,4.0,55.0,27.48,27480.0
275,100,33,17,9,72,0.0,0.0,31,4.02,12,158,35,29,0,0.0,3,0.23,9.0,0,1993,4,11,4.0,55.0,27.48,27480.0
277,100,33,14,9,63,0.0,0.0,4,4.657,14,162,37,29,0,0.0,5,0.24,9.0,0,1993,5,9,4.0,55.0,27.48,27480.0
279,100,33,13,8,68,0.0,0.0,7,4.361,14,166,39,29,0,0.0,7,0.24,8.0,0,1993,6,13,4.0,55.0,27.48,27480.0
280,100,33,9,16,66,0.0,0.0,8,4.411,17,168,40,29,0,0.0,8,0.24,16.0,0,1993,7,4,4.0,55.0,27.48,27480.0
285,100,33,20,6,52,0.0,0.0,14,5.793,11,178,45,29,0,0.0,13,0.25,6.0,0,1993,9,12,4.0,55.0,27.48,27480.0
286,100,33,22,11,68,0.0,0.0,27,4.182,14,180,46,30,0,0.0,14,0.26,11.0,0,1993,9,26,4.0,55.0,27.48,27480.0
288,100,33,21,12,76,0.0,0.0,29,3.219,14,184,48,30,0,0.0,16,0.27,12.0,0,1993,11,7,4.0,55.0,27.48,27480.0
257,100,33,13,9,68,0.0,0.0,18,4.309,15,186,49,30,0,0.0,17,0.27,9.0,0,1994,3,27,4.0,55.0,27.48,27480.0
258,100,33,16,6,80,0.0,0.0,28,3.703,13,188,50,30,0,0.0,18,0.28,6.0,0,1994,4,17,4.0,55.0,27.48,27480.0
260,100,33,13,10,75,0.0,0.0,6,3.337,19,192,52,30,0,0.0,20,0.28,10.0,0,1994,5,15,4.0,55.0,27.48,27480.0
263,100,33,20,11,66,0.0,0.0,8,4.411,17,198,55,30,0,0.0,23,0.27,11.0,0,1994,7,3,4.0,55.0,27.48,27480.0
265,100,33,22,6,45,5062.645,0.0,10,4.574,17,202,57,30,0,0.0,25,0.28,6.0,0,1994,7,31,4.0,55.0,27.48,27480.0
266,100,33,21,8,75,0.0,0.0,11,4.381,14,204,58,30,0,0.0,26,0.28,8.0,0,1994,8,14,4.0,55.0,27.48,27480.0
268,100,33,24,8,52,0.0,0.0,14,5.793,11,208,60,30,0,0.0,28,0.28,8.0,0,1994,9,11,4.0,55.0,27.48,27480.0
271,100,33,22,9,49,0.0,0.0,22,5.807,18,214,63,31,0,0.0,31,0.28,9.0,0,1994,11,6,4.0,55.0,27.48,27480.0
327,101,34,25,15,77,0.0,0.0,34,5.842,15,591,5,24,0,6.0,5,0.32,15.0,0,1990,7,8,4.0,55.0,27.48,27480.0
257,101,31,26,12,67,0.0,0.0,18,4.309,15,2,15,28,0,0.0,1,0.5,12.0,0,1994,3,27,4.0,55.0,27.48,27480.0
261,101,31,24,10,61,0.0,0.0,4,4.657,14,9,19,28,0,0.0,5,0.33,10.0,0,1994,5,29,4.0,55.0,27.48,27480.0
262,101,31,25,14,65,0.0,0.0,7,4.361,14,10,20,28,0,0.0,6,0.4,10.0,0,1994,6,12,4.0,55.0,27.48,27480.0
264,101,31,25,15,57,0.0,0.0,9,5.891,18,14,22,28,0,0.0,8,0.5,15.0,0,1994,7,10,4.0,55.0,27.48,27480.0
266,101,31,23,11,74,0.0,0.0,11,4.381,14,18,24,28,0,0.0,10,0.44,11.0,0,1994,8,14,4.0,55.0,27.48,27480.0
271,101,31,24,12,48,0.0,0.0,22,5.807,18,28,29,29,0,0.0,15,0.43,12.0,0,1994,11,6,4.0,55.0,27.48,27480.0
437,102,53,13,6,72,0.0,0.0,30,4.529,16,86,2,24,0,0.0,2,0.13,6.0,0,1984,4,7,4.0,55.0,27.48,27480.0
438,102,53,19,6,68,0.0,0.0,40,4.01,10,88,3,24,0,0.0,3,0.14,6.0,0,1984,4,29,4.0,55.0,27.48,27480.0
442,102,53,9,7,68,0.0,0.0,7,4.361,14,96,7,24,0,0.0,7,0.16,7.0,0,1984,6,17,4.0,55.0,27.48,27480.0
422,102,32,1,7,57,0.0,0.0,21,4.909,19,557,18,25,1,42.0,3,0.35,7.0,0,1985,5,5,4.0,55.0,27.48,27480.0
424,102,32,2,16,65,0.0,0.0,7,4.361,14,561,20,25,1,43.0,5,0.35,16.0,0,1985,6,16,4.0,55.0,27.48,27480.0
427,102,32,4,10,60,0.0,0.0,9,5.891,18,567,23,25,1,43.0,8,0.35,10.0,0,1985,7,21,4.0,55.0,27.48,27480.0
409,102,32,2,5,68,0.0,0.0,7,4.361,14,595,37,26,3,44.0,22,0.35,5.0,0,1986,6,15,4.0,55.0,27.48,27480.0
417,102,32,1,4,69,0.0,0.0,27,4.182,14,611,45,26,4,44.0,30,0.35,4.0,0,1986,9,21,4.0,55.0,27.48,27480.0
393,102,32,3,4,79,0.0,0.0,34,5.842,15,627,53,27,6,44.0,38,0.36,4.0,0,1987,7,5,4.0,55.0,27.48,27480.0
399,102,32,5,7,68,0.0,0.0,27,4.182,14,639,59,27,6,44.0,44,0.36,7.0,0,1987,9,20,4.0,55.0,27.48,27480.0
400,102,32,5,5,72,6626.199,0.0,26,4.428,15,641,60,27,6,44.0,45,0.36,5.0,0,1987,9,27,4.0,55.0,27.48,27480.0
383,102,1,1,10,49,0.0,0.0,14,5.793,11,601,75,28,13,67.0,12,0.44,10.0,0,1988,9,11,4.0,55.0,27.48,27480.0
384,102,1,2,6,70,5939.227,0.0,27,4.182,14,603,76,28,13,68.0,13,0.44,6.0,0,1988,9,25,4.0,55.0,27.48,27480.0
385,102,1,1,4,72,6570.561,0.0,26,4.428,15,605,77,28,13,69.0,14,0.44,4.0,0,1988,10,2,4.0,55.0,27.48,27480.0
362,103,33,15,11,77,0.0,0.0,34,5.842,15,64,1,24,0,0.0,1,0.33,11.0,0,1989,7,9,4.0,55.0,27.48,27480.0
321,103,33,15,8,71,0.0,0.0,33,3.721,15,84,3,25,0,0.0,3,0.26,8.0,0,1990,3,11,4.0,55.0,27.48,27480.0
323,103,33,13,13,56,0.0,0.0,21,4.909,19,88,5,25,0,0.0,5,0.25,13.0,0,1990,5,13,4.0,55.0,27.48,27480.0
324,103,33,24,6,76,0.0,0.0,6,3.337,19,90,6,25,0,0.0,6,0.26,6.0,0,1990,5,27,4.0,55.0,27.48,27480.0
325,103,33,23,9,67,0.0,0.0,7,4.361,14,92,7,25,0,0.0,7,0.27,9.0,0,1990,6,10,4.0,55.0,27.48,27480.0
327,103,33,11,8,79,0.0,0.0,34,5.842,15,96,9,25,0,0.0,9,0.26,8.0,0,1990,7,8,4.0,55.0,27.48,27480.0
328,103,33,8,4,64,4786.301,0.0,9,5.891,18,98,10,25,0,0.0,10,0.27,4.0,0,1990,7,15,4.0,55.0,27.48,27480.0
330,103,33,12,6,77,6654.905,0.0,11,4.381,14,102,12,25,0,0.0,12,0.26,6.0,0,1990,8,12,4.0,55.0,27.48,27480.0
331,103,33,15,9,43,0.0,0.0,13,7.004,20,104,13,26,0,0.0,13,0.26,9.0,0,1990,8,26,4.0,55.0,27.48,27480.0
308,103,26,13,9,76,0.0,0.0,6,3.337,19,113,22,26,0,0.0,2,0.29,9.0,0,1991,5,12,4.0,55.0,27.48,27480.0
310,103,26,23,6,66,0.0,0.0,32,4.304,17,117,24,26,0,0.0,4,0.28,6.0,0,1991,6,16,4.0,55.0,27.48,27480.0
258,103,27,18,10,78,0.0,0.0,28,3.703,13,517,35,29,0,4.0,2,0.31,10.0,0,1994,4,17,4.0,55.0,27.48,27480.0
259,103,27,17,12,55,0.0,0.0,21,4.909,19,519,36,29,0,4.0,3,0.31,12.0,0,1994,5,1,4.0,55.0,27.48,27480.0
261,103,27,20,8,62,0.0,0.0,4,4.657,14,523,38,29,0,4.0,5,0.31,8.0,0,1994,5,29,4.0,55.0,27.48,27480.0
262,103,27,24,13,66,0.0,0.0,7,4.361,14,525,39,29,0,4.0,6,0.32,13.0,0,1994,6,12,4.0,55.0,27.48,27480.0
264,103,27,23,13,58,0.0,0.0,9,5.891,18,529,41,29,0,4.0,8,0.32,13.0,0,1994,7,10,4.0,55.0,27.48,27480.0
266,103,27,18,10,75,0.0,0.0,11,4.381,14,533,43,29,0,4.0,10,0.32,10.0,0,1994,8,14,4.0,55.0,27.48,27480.0
267,103,27,16,10,42,0.0,0.0,13,7.004,20,535,44,30,0,4.0,11,0.32,10.0,0,1994,8,28,4.0,55.0,27.48,27480.0
268,103,27,12,7,52,0.0,0.0,14,5.793,11,537,45,30,0,4.0,12,0.32,7.0,0,1994,9,11,4.0,55.0,27.48,27480.0
269,103,27,21,10,70,0.0,0.0,27,4.182,14,539,46,30,0,4.0,13,0.32,10.0,0,1994,9,25,4.0,55.0,27.48,27480.0
270,103,32,22,18,66,0.0,0.0,26,4.428,15,867,47,30,0,44.0,1,0.34,18.0,0,1994,10,16,4.0,55.0,27.48,27480.0
292,104,18,22,11,61,0.0,0.0,4,4.657,14,214,4,21,0,0.0,4,0.19,11.0,0,1992,5,3,4.0,55.0,27.48,27480.0
294,104,18,17,8,77,0.0,0.0,6,3.337,19,218,6,21,0,0.0,6,0.19,8.0,0,1992,5,31,4.0,55.0,27.48,27480.0
295,104,18,25,13,65,0.0,0.0,7,4.361,14,220,7,21,0,0.0,7,0.2,13.0,0,1992,6,14,4.0,55.0,27.48,27480.0
302,104,18,26,12,68,0.0,0.0,27,4.182,14,234,11,21,0,0.0,11,0.2,12.0,0,1992,9,27,4.0,55.0,27.48,27480.0
303,104,18,12,6,52,0.0,0.0,22,5.807,18,236,12,21,0,0.0,12,0.2,6.0,0,1992,10,25,4.0,55.0,27.48,27480.0
304,104,18,17,9,79,0.0,0.0,29,3.219,14,238,13,21,0,0.0,13,0.21,9.0,0,1992,11,8,4.0,55.0,27.48,27480.0
273,104,18,13,4,71,0.0,0.0,30,4.529,16,240,14,22,0,0.0,14,0.2,4.0,0,1993,3,14,4.0,55.0,27.48,27480.0
275,104,18,16,7,73,0.0,0.0,31,4.02,12,244,16,22,0,0.0,16,0.21,7.0,0,1993,4,11,4.0,55.0,27.48,27480.0
277,104,18,20,8,63,0.0,0.0,4,4.657,14,248,18,22,0,0.0,18,0.21,8.0,0,1993,5,9,4.0,55.0,27.48,27480.0
278,104,18,17,5,76,0.0,0.0,6,3.337,19,250,19,22,0,0.0,19,0.22,5.0,0,1993,5,23,4.0,55.0,27.48,27480.0
279,104,18,17,9,67,0.0,0.0,7,4.361,14,252,20,22,0,0.0,20,0.22,9.0,0,1993,6,13,4.0,55.0,27.48,27480.0
280,104,18,23,8,71,0.0,0.0,8,4.411,17,254,21,22,0,0.0,21,0.22,8.0,0,1993,7,4,4.0,55.0,27.48,27480.0
281,104,18,19,12,56,0.0,0.0,9,5.891,18,256,22,22,0,0.0,22,0.22,12.0,0,1993,7,11,4.0,55.0,27.48,27480.0
282,104,18,20,11,44,0.0,0.0,10,4.574,17,258,23,22,0,0.0,23,0.22,11.0,0,1993,7,25,4.0,55.0,27.48,27480.0
285,104,18,24,8,51,0.0,0.0,14,5.793,11,264,26,22,0,0.0,26,0.22,8.0,0,1993,9,12,4.0,55.0,27.48,27480.0
286,104,18,24,9,69,0.0,0.0,27,4.182,14,266,27,22,0,0.0,27,0.23,9.0,0,1993,9,26,4.0,55.0,27.48,27480.0
258,104,29,9,4,82,0.0,0.0,28,3.703,13,100,29,23,0,0.0,2,0.24,4.0,0,1994,4,17,4.0,55.0,27.48,27480.0
259,104,29,16,13,54,0.0,0.0,21,4.909,19,102,30,23,0,0.0,3,0.24,13.0,0,1994,5,1,4.0,55.0,27.48,27480.0
263,104,29,18,8,70,0.0,0.0,8,4.411,17,110,34,23,0,0.0,7,0.23,8.0,0,1994,7,3,4.0,55.0,27.48,27480.0
264,104,29,20,9,58,0.0,0.0,9,5.891,18,112,35,23,0,0.0,8,0.23,9.0,0,1994,7,10,4.0,55.0,27.48,27480.0
265,104,29,17,4,45,5038.809,0.0,10,4.574,17,114,36,23,0,0.0,9,0.25,4.0,0,1994,7,31,4.0,55.0,27.48,27480.0
266,104,29,16,14,69,0.0,0.0,11,4.381,14,116,37,23,0,0.0,10,0.24,14.0,0,1994,8,14,4.0,55.0,27.48,27480.0
269,104,29,11,8,70,0.0,0.0,27,4.182,14,122,40,23,0,0.0,13,0.23,8.0,0,1994,9,25,4.0,55.0,27.48,27480.0
270,104,29,19,17,66,0.0,0.0,26,4.428,15,124,41,23,0,0.0,14,0.23,17.0,0,1994,10,16,4.0,55.0,27.48,27480.0
271,104,29,18,8,49,0.0,0.0,22,5.807,18,126,42,23,0,0.0,15,0.23,8.0,0,1994,11,6,4.0,55.0,27.48,27480.0
272,104,29,19,8,80,0.0,0.0,29,3.219,14,128,43,23,0,0.0,16,0.23,8.0,0,1994,11,13,4.0,55.0,27.48,27480.0
487,105,25,19,12,52,0.0,0.0,40,4.01,10,326,2,24,0,16.0,2,0.45,12.0,0,1981,5,17,4.0,55.0,27.48,27480.0
490,105,25,23,16,77,0.0,0.0,41,3.801,12,332,5,24,0,16.0,5,0.45,16.0,0,1981,7,5,4.0,55.0,27.48,27480.0
494,105,25,25,9,68,0.0,0.0,39,4.259,14,340,9,24,0,16.0,9,0.45,9.0,0,1981,8,30,4.0,55.0,27.48,27480.0
496,105,25,22,11,59,0.0,0.0,7,4.361,14,344,11,24,0,16.0,11,0.44,11.0,0,1981,9,27,4.0,55.0,27.48,27480.0
497,105,25,17,13,67,0.0,0.0,44,3.853,17,346,12,24,0,16.0,12,0.44,13.0,0,1981,10,17,4.0,55.0,27.48,27480.0
467,105,25,10,7,76,0.0,0.0,30,4.529,16,348,13,25,0,16.0,13,0.44,7.0,0,1982,1,23,4.0,55.0,27.48,27480.0
469,105,25,12,4,75,7186.265,0.0,43,4.717757142857142,14,352,15,25,0,16.0,15,0.45,4.0,0,1982,4,4,4.0,55.0,27.48,27480.0
472,105,25,9,10,69,0.0,0.0,6,3.337,19,358,18,25,0,16.0,18,0.45,10.0,0,1982,5,23,4.0,55.0,27.48,27480.0
475,105,25,14,7,71,0.0,0.0,39,4.259,14,364,21,25,0,16.0,21,0.44,7.0,0,1982,7,3,4.0,55.0,27.48,27480.0
477,105,25,15,6,54,5705.556,0.0,34,5.842,15,368,23,25,0,16.0,23,0.44,6.0,0,1982,7,25,4.0,55.0,27.48,27480.0
478,105,25,7,4,44,0.0,0.0,10,4.574,17,370,24,25,0,16.0,24,0.44,4.0,0,1982,8,8,4.0,55.0,27.48,27480.0
480,105,25,12,7,79,0.0,0.0,41,3.801,12,374,26,25,0,16.0,26,0.44,7.0,0,1982,8,29,4.0,55.0,27.48,27480.0
481,105,25,11,5,51,0.0,0.0,14,5.793,11,376,27,25,0,16.0,27,0.43,5.0,0,1982,9,12,4.0,55.0,27.48,27480.0
453,105,25,7,9,73,0.0,0.0,43,4.717757142857142,14,382,30,26,1,16.0,30,0.43,9.0,0,1983,3,27,4.0,55.0,27.48,27480.0
454,105,25,15,8,53,0.0,0.0,34,5.842,15,384,31,26,1,16.0,31,0.43,8.0,0,1983,4,17,4.0,55.0,27.48,27480.0
457,105,25,17,14,38,0.0,0.0,13,7.004,20,390,34,26,1,16.0,34,0.43,14.0,0,1983,5,22,4.0,55.0,27.48,27480.0
459,105,25,17,8,68,0.0,0.0,7,4.361,14,394,36,26,2,16.0,36,0.43,8.0,0,1983,6,12,4.0,55.0,27.48,27480.0
460,105,25,16,13,65,0.0,0.0,9,5.891,18,396,37,26,2,16.0,37,0.43,13.0,0,1983,7,16,4.0,55.0,27.48,27480.0
463,105,25,18,6,71,0.0,0.0,39,4.259,14,402,40,26,2,16.0,40,0.43,6.0,0,1983,8,28,4.0,55.0,27.48,27480.0
437,105,6,10,11,70,0.0,0.0,30,4.529,16,971,45,27,2,85.0,2,0.5,11.0,0,1984,4,7,4.0,55.0,27.48,27480.0
441,105,6,4,6,30,0.0,0.0,6,3.337,19,979,49,27,3,85.0,6,0.5,6.0,0,1984,6,3,4.0,55.0,27.48,27480.0
445,105,6,9,5,70,0.0,0.0,38,3.916,9,987,53,27,3,85.0,10,0.5,5.0,0,1984,7,22,4.0,55.0,27.48,27480.0
451,105,6,8,4,70,6092.07,0.0,27,4.182,14,999,59,27,3,85.0,16,0.5,4.0,0,1984,10,21,4.0,55.0,27.48,27480.0
430,105,6,16,4,70,5598.1,0.0,39,4.259,14,1021,70,28,5,92.0,27,0.5,4.0,0,1985,8,25,4.0,55.0,27.48,27480.0
431,105,6,7,13,45,0.0,0.0,14,5.793,11,1023,71,28,5,92.0,28,0.5,13.0,0,1985,9,8,4.0,55.0,27.48,27480.0
406,105,6,5,10,56,0.0,0.0,21,4.909,19,1037,78,29,5,92.0,35,0.49,10.0,0,1986,4,27,4.0,55.0,27.48,27480.0
408,105,6,9,4,43,5307.559,0.0,13,7.004,20,1041,80,29,5,92.0,37,0.49,4.0,0,1986,5,25,4.0,55.0,27.48,27480.0
409,105,6,11,8,68,0.0,0.0,7,4.361,14,1043,81,29,5,92.0,38,0.49,8.0,0,1986,6,15,4.0,55.0,27.48,27480.0
411,105,6,9,8,78,0.0,0.0,34,5.842,15,1047,83,29,5,92.0,40,0.49,8.0,0,1986,7,6,4.0,55.0,27.48,27480.0
417,105,6,13,5,69,0.0,0.0,27,4.182,14,1059,89,29,5,92.0,46,0.49,5.0,0,1986,9,21,4.0,55.0,27.48,27480.0
400,105,6,4,15,67,0.0,0.0,26,4.428,15,1089,104,30,5,92.0,61,0.48,15.0,0,1987,9,27,4.0,55.0,27.48,27480.0
402,105,6,4,4,51,5658.513,0.0,22,5.807,18,1093,106,30,5,92.0,63,0.48,4.0,0,1987,11,1,4.0,55.0,27.48,27480.0
373,105,6,10,18,54,0.0,0.0,21,4.909,19,1099,109,31,5,92.0,66,0.48,18.0,0,1988,5,1,4.0,55.0,27.48,27480.0
